impressions,campaign_id,account_name,campaign_name,ctr,clicks,adset_id,ad_id,cpc,cpm,adset_name,spend,date_start,conversions
193,23844842610240149,Sample,04_Remarketing_Content_ATC/IC_4.10.2020 [RT],1.036269,2,23844842610380149,23844842610300149,7.65,79.274611,[Content] All ATC / IC - 30 Days,15.3,2020-07-17 0:00:00,0
585,23845349878720149,Sample,02_Prospecting_CBO_BidCaps_CH_6.29.20 [PROS],1.196581,7,23845349878760149,23845443141480149,2.84,33.982906,AUD=10% PUR + PUR Value LLA_CONV=purchase_BC$500,19.88,2020-07-17 0:00:00,0.5
4651,23844754010350149,Sample,04_Remarketing_MOFU_3.31.2020 [RT],1.204042,56,23845394307790149,23845443253310149,3.949821,47.557515,FB/IG Engagers + 75% View Views - 30 Days - Optimize = PUR - ConvWind= 7 Day Click - 7.6.20,221.19,2020-07-17 0:00:00,0
972,23845216371230149,Sample,02_Prospecting_CBO_BidCaps_OGCreative_6.9.2020 [PROS],0.720165,7,23845216371240149,23845443163670149,5.558571,40.030864,AUD=10% PUR + PUR Value LLA_CONV=purchase_BC$500,38.91,2020-07-17 0:00:00,0
505,23845216371230149,Sample,02_Prospecting_CBO_BidCaps_OGCreative_6.9.2020 [PROS],1.782178,9,23845216371220149,23845443163680149,1.914444,34.118812,AUD=product+Organic/Natural_CONV=purchase_BC$500,17.23,2020-07-17 0:00:00,0
543,23845216371230149,Sample,02_Prospecting_CBO_BidCaps_OGCreative_6.9.2020 [PROS],1.289134,7,23845216371240149,23845443163660149,2.497143,32.191529,AUD=10% PUR + PUR Value LLA_CONV=purchase_BC$500,17.48,2020-07-17 0:00:00,0
631,23845030153230149,Sample,02_Prospecting_CostCaps$500_5.12.2020 [PROS],0.950872,6,23845030153310149,23845443198950149,3.055,29.049128,AUD=product_CONV=purchase_CC$500,18.33,2020-07-17 0:00:00,0
197,23844758987700149,Sample,04_Remarketing_BOFU_3.31.2020 [RT],3.045685,6,23845394274510149,23845443237370149,2.928333,89.187817,Top10%TOS+Lead+ATC+IC 3 Days - Optimize = Link Clicks - 7.6.20,17.57,2020-07-17 0:00:00,2
274,23844961421560149,Sample,04_Remarketing_Content_Visitors_4.30.2020  [RT],1.459854,4,23844961421660149,23844961421500149,2.2975,33.540146,[Content] All Visitors Sample 30 days - Optmize=PUR,9.19,2020-07-17 0:00:00,5.4
190,23844961421560149,Sample,04_Remarketing_Content_Visitors_4.30.2020  [RT],1.052632,2,23844961421660149,23844961421510149,4.38,46.105263,[Content] All Visitors Sample 30 days - Optmize=PUR,8.76,2020-07-17 0:00:00,0
257,23844961421560149,Sample,04_Remarketing_Content_Visitors_4.30.2020  [RT],1.55642,4,23844961421660149,23844961421490149,2.1,32.684825,[Content] All Visitors Sample 30 days - Optmize=PUR,8.4,2020-07-17 0:00:00,0
13662,23845030153230149,Sample,02_Prospecting_CostCaps$500_5.12.2020 [PROS],1.163812,159,23845059400960149,23845443198930149,2.278302,26.515152,AUD=product_CONV=purchase_CC$550,362.25,2020-07-17 0:00:00,0
1382,23845030153230149,Sample,02_Prospecting_CostCaps$500_5.12.2020 [PROS],1.30246,18,23845030153310149,23845443198960149,2.011111,26.193922,AUD=product_CONV=purchase_CC$500,36.2,2020-07-16 0:00:00,0
1117,23845216371230149,Sample,02_Prospecting_CBO_BidCaps_OGCreative_6.9.2020 [PROS],0.716204,8,23845216371220149,23845443163680149,3.89375,27.887198,AUD=product+Organic/Natural_CONV=purchase_BC$500,31.15,2020-07-16 0:00:00,0
321,23844842610240149,Sample,04_Remarketing_Content_ATC/IC_4.10.2020 [RT],0.623053,2,23844842610380149,23844842610320149,15.105,94.11215,[Content] All ATC / IC - 30 Days,30.21,2020-07-16 0:00:00,0
451,23844961421560149,Sample,04_Remarketing_Content_Visitors_4.30.2020  [RT],1.330377,6,23844961421660149,23844961421500149,2.398333,31.906874,[Content] All Visitors Sample 30 days - Optmize=PUR,14.39,2020-07-16 0:00:00,0
19748,23845030153230149,Sample,02_Prospecting_CostCaps$500_5.12.2020 [PROS],1.14442,226,23845059400960149,23845443198940149,2.349558,26.888799,AUD=product_CONV=purchase_CC$550,531,2020-07-16 0:00:00,0
696,23844842610240149,Sample,04_Remarketing_Content_ATC/IC_4.10.2020 [RT],0.574713,4,23844842610380149,23844842610250149,16.7825,96.451149,[Content] All ATC / IC - 30 Days,67.13,2020-07-16 0:00:00,4.9
655,23845030153230149,Sample,02_Prospecting_CostCaps$500_5.12.2020 [PROS],1.832061,12,23845030153310149,23845443198950149,1.333333,24.427481,AUD=product_CONV=purchase_CC$500,16,2020-07-16 0:00:00,0
360,23844758987700149,Sample,04_Remarketing_BOFU_3.31.2020 [RT],2.222222,8,23845394274510149,23845443237380149,4.34125,96.472222,Top10%TOS+Lead+ATC+IC 3 Days - Optimize = Link Clicks - 7.6.20,34.73,2020-07-16 0:00:00,0
217,23844758987700149,Sample,04_Remarketing_BOFU_3.31.2020 [RT],1.382488,3,23845394274510149,23845443237370149,6.88,95.115207,Top10%TOS+Lead+ATC+IC 3 Days - Optimize = Link Clicks - 7.6.20,20.64,2020-07-16 0:00:00,0
1034,23845349878720149,Sample,02_Prospecting_CBO_BidCaps_CH_6.29.20 [PROS],0.870406,9,23845349878760149,23845443141470149,4.103333,35.715667,AUD=10% PUR + PUR Value LLA_CONV=purchase_BC$500,36.93,2020-07-16 0:00:00,4.5
905,23844961421560149,Sample,04_Remarketing_Content_Visitors_4.30.2020  [RT],1.657459,15,23844961421660149,23844961421640149,1.951333,32.342541,[Content] All Visitors Sample 30 days - Optmize=PUR,29.27,2020-07-16 0:00:00,0
1317,23845216371230149,Sample,02_Prospecting_CBO_BidCaps_OGCreative_6.9.2020 [PROS],1.138952,15,23845216371240149,23845443163660149,2.721333,30.994685,AUD=10% PUR + PUR Value LLA_CONV=purchase_BC$500,40.82,2020-07-16 0:00:00,0
209,23844842610240149,Sample,04_Remarketing_Content_ATC/IC_4.10.2020 [RT],1.913876,4,23844842610380149,23844842610300149,3.725,71.291866,[Content] All ATC / IC - 30 Days,14.9,2020-07-16 0:00:00,1
82,23844842610240149,Sample,04_Remarketing_Content_ATC/IC_4.10.2020 [RT],1.219512,1,23844842610380149,23844842610290149,9.71,118.414634,[Content] All ATC / IC - 30 Days,9.71,2020-07-16 0:00:00,0
355,23844961421560149,Sample,04_Remarketing_Content_Visitors_4.30.2020  [RT],1.971831,7,23844961421660149,23844961421490149,1.508571,29.746479,[Content] All Visitors Sample 30 days - Optmize=PUR,10.56,2020-07-16 0:00:00,0
682,23845349878720149,Sample,02_Prospecting_CBO_BidCaps_CH_6.29.20 [PROS],0.439883,3,23845349878990149,23845443141460149,4.686667,20.615836,AUD=product+Organic/Natural_CONV=purchase_BC$500,14.06,2020-07-16 0:00:00,2
16666,23845030153230149,Sample,02_Prospecting_CostCaps$500_5.12.2020 [PROS],1.218049,203,23845059400960149,23845443198930149,2.046749,24.930397,AUD=product_CONV=purchase_CC$550,415.49,2020-07-16 0:00:00,0
1364,23845216371230149,Sample,02_Prospecting_CBO_BidCaps_OGCreative_6.9.2020 [PROS],0.733138,10,23845216371240149,23845443163670149,4.558,33.416422,AUD=10% PUR + PUR Value LLA_CONV=purchase_BC$500,45.58,2020-07-16 0:00:00,4
1093,23845349878720149,Sample,02_Prospecting_CBO_BidCaps_CH_6.29.20 [PROS],0.548948,6,23845349878990149,23845443141450149,6.378333,35.013724,AUD=product+Organic/Natural_CONV=purchase_BC$500,38.27,2020-07-16 0:00:00,0
5664,23844754010350149,Sample,04_Remarketing_MOFU_3.31.2020 [RT],1.306497,74,23845394307790149,23845443253310149,3.403108,44.461511,FB/IG Engagers + 75% View Views - 30 Days - Optimize = PUR - ConvWind= 7 Day Click - 7.6.20,251.83,2020-07-16 0:00:00,0
135,23844961421560149,Sample,04_Remarketing_Content_Visitors_4.30.2020  [RT],2.962963,4,23844961421660149,23844961421510149,1.0075,29.851852,[Content] All Visitors Sample 30 days - Optmize=PUR,4.03,2020-07-16 0:00:00,0
892,23845216371230149,Sample,02_Prospecting_CBO_BidCaps_OGCreative_6.9.2020 [PROS],1.233184,11,23845216371220149,23845443163690149,2.088182,25.751121,AUD=product+Organic/Natural_CONV=purchase_BC$500,22.97,2020-07-16 0:00:00,0
572,23845349878720149,Sample,02_Prospecting_CBO_BidCaps_CH_6.29.20 [PROS],0.524476,3,23845349878760149,23845443141480149,5.416667,28.409091,AUD=10% PUR + PUR Value LLA_CONV=purchase_BC$500,16.25,2020-07-16 0:00:00,0
240,23844842610240149,Sample,04_Remarketing_Content_ATC/IC_4.10.2020 [RT],1.666667,4,23844842610380149,23844842610260149,5.2025,86.708333,[Content] All ATC / IC - 30 Days,20.81,2020-07-16 0:00:00,0
649,23844842610240149,Sample,04_Remarketing_Content_ATC/IC_4.10.2020 [RT],0.616333,4,23844842610380149,23844842610360149,9.675,59.6302,[Content] All ATC / IC - 30 Days,38.7,2020-07-16 0:00:00,0
4525,23844754010350149,Sample,04_Remarketing_MOFU_3.31.2020 [RT],1.060773,48,23845394307790149,23845443253320149,4.353958,46.185635,FB/IG Engagers + 75% View Views - 30 Days - Optimize = PUR - ConvWind= 7 Day Click - 7.6.20,208.99,2020-07-16 0:00:00,5
22724,23845030153230149,Sample,02_Prospecting_CostCaps$500_5.12.2020 [PROS],1.144165,260,23845059400960149,23845443198930149,1.9555,22.374142,AUD=product_CONV=purchase_CC$550,508.43,2020-07-15 0:00:00,0
4283,23844754010350149,Sample,04_Remarketing_MOFU_3.31.2020 [RT],1.307495,56,23845394307790149,23845443253320149,3.475714,45.444782,FB/IG Engagers + 75% View Views - 30 Days - Optimize = PUR - ConvWind= 7 Day Click - 7.6.20,194.64,2020-07-15 0:00:00,0
565,23845349878720149,Sample,02_Prospecting_CBO_BidCaps_CH_6.29.20 [PROS],0.884956,5,23845349878760149,23845443141480149,2.904,25.699115,AUD=10% PUR + PUR Value LLA_CONV=purchase_BC$500,14.52,2020-07-15 0:00:00,0
1166,23844842610240149,Sample,04_Remarketing_Content_ATC/IC_4.10.2020 [RT],0.428816,5,23844842610380149,23844842610250149,24.622,105.58319,[Content] All ATC / IC - 30 Days,123.11,2020-07-15 0:00:00,0
1613,23845216371230149,Sample,02_Prospecting_CBO_BidCaps_OGCreative_6.9.2020 [PROS],0.805952,13,23845216371240149,23845443163660149,3.295385,26.559206,AUD=10% PUR + PUR Value LLA_CONV=purchase_BC$500,42.84,2020-07-15 0:00:00,0.45
358,23844758987700149,Sample,04_Remarketing_BOFU_3.31.2020 [RT],1.675978,6,23845394274510149,23845443237380149,5.803333,97.26257,Top10%TOS+Lead+ATC+IC 3 Days - Optimize = Link Clicks - 7.6.20,34.82,2020-07-15 0:00:00,0.05
325,23845349878720149,Sample,02_Prospecting_CBO_BidCaps_CH_6.29.20 [PROS],1.846154,6,23845349878990149,23845443141460149,1.2,22.153846,AUD=product+Organic/Natural_CONV=purchase_BC$500,7.2,2020-07-15 0:00:00,0
1634,23845216371230149,Sample,02_Prospecting_CBO_BidCaps_OGCreative_6.9.2020 [PROS],1.101591,18,23845216371220149,23845443163690149,2.188889,24.112607,AUD=product+Organic/Natural_CONV=purchase_BC$500,39.4,2020-07-15 0:00:00,0
101,23844961421560149,Sample,04_Remarketing_Content_Visitors_4.30.2020  [RT],0,0,23844961421660149,23844961421510149,,29.80198,[Content] All Visitors Sample 30 days - Optmize=PUR,3.01,2020-07-15 0:00:00,2.8
1171,23845216371230149,Sample,02_Prospecting_CBO_BidCaps_OGCreative_6.9.2020 [PROS],1.537148,18,23845216371220149,23845443163680149,1.781111,27.378309,AUD=product+Organic/Natural_CONV=purchase_BC$500,32.06,2020-07-15 0:00:00,0
745,23845349878720149,Sample,02_Prospecting_CBO_BidCaps_CH_6.29.20 [PROS],0.402685,3,23845349878760149,23845443141470149,8.293333,33.395973,AUD=10% PUR + PUR Value LLA_CONV=purchase_BC$500,24.88,2020-07-15 0:00:00,0.4
624,23844961421560149,Sample,04_Remarketing_Content_Visitors_4.30.2020  [RT],1.762821,11,23844961421660149,23844961421500149,1.800909,31.746795,[Content] All Visitors Sample 30 days - Optmize=PUR,19.81,2020-07-15 0:00:00,0
709,23844961421560149,Sample,04_Remarketing_Content_Visitors_4.30.2020  [RT],1.12835,8,23844961421660149,23844961421640149,2.765,31.198872,[Content] All Visitors Sample 30 days - Optmize=PUR,22.12,2020-07-15 0:00:00,0
234,23844758987700149,Sample,04_Remarketing_BOFU_3.31.2020 [RT],2.991453,7,23845394274510149,23845443237370149,2.595714,77.649573,Top10%TOS+Lead+ATC+IC 3 Days - Optimize = Link Clicks - 7.6.20,18.17,2020-07-15 0:00:00,2.9
17431,23845030153230149,Sample,02_Prospecting_CostCaps$500_5.12.2020 [PROS],1.170329,204,23845059400960149,23845443198940149,2.151176,25.175836,AUD=product_CONV=purchase_CC$550,438.84,2020-07-15 0:00:00,0
6256,23844754010350149,Sample,04_Remarketing_MOFU_3.31.2020 [RT],1.086957,68,23845394307790149,23845443253310149,3.833676,41.670396,FB/IG Engagers + 75% View Views - 30 Days - Optimize = PUR - ConvWind= 7 Day Click - 7.6.20,260.69,2020-07-15 0:00:00,0
1211,23845030153230149,Sample,02_Prospecting_CostCaps$500_5.12.2020 [PROS],1.734104,21,23845030153310149,23845443198960149,1.514286,26.25929,AUD=product_CONV=purchase_CC$500,31.8,2020-07-15 0:00:00,0
971,23845030153230149,Sample,02_Prospecting_CostCaps$500_5.12.2020 [PROS],0.30896,3,23845030153310149,23845443198950149,4.973333,15.365602,AUD=product_CONV=purchase_CC$500,14.92,2020-07-15 0:00:00,0
448,23844961421560149,Sample,04_Remarketing_Content_Visitors_4.30.2020  [RT],0.669643,3,23844961421660149,23844961421490149,5.236667,35.066964,[Content] All Visitors Sample 30 days - Optmize=PUR,15.71,2020-07-15 0:00:00,0
1080,23845216371230149,Sample,02_Prospecting_CBO_BidCaps_OGCreative_6.9.2020 [PROS],0.925926,10,23845216371240149,23845443163670149,3.436,31.814815,AUD=10% PUR + PUR Value LLA_CONV=purchase_BC$500,34.36,2020-07-15 0:00:00,0
459,23844842610240149,Sample,04_Remarketing_Content_ATC/IC_4.10.2020 [RT],1.30719,6,23844842610380149,23844842610320149,10.548333,137.88671,[Content] All ATC / IC - 30 Days,63.29,2020-07-15 0:00:00,1.6
701,23845349878720149,Sample,02_Prospecting_CBO_BidCaps_CH_6.29.20 [PROS],0.570613,4,23845349878990149,23845443141450149,4.6825,26.718973,AUD=product+Organic/Natural_CONV=purchase_BC$500,18.73,2020-07-15 0:00:00,0
613,23844842610240149,Sample,04_Remarketing_Content_ATC/IC_4.10.2020 [RT],1.957586,12,23844842610380149,23844842610360149,5.1425,100.668842,[Content] All ATC / IC - 30 Days,61.71,2020-07-15 0:00:00,1
119,23844842610240149,Sample,04_Remarketing_Content_ATC/IC_4.10.2020 [RT],2.521008,3,23844842610380149,23844842610300149,3.56,89.747899,[Content] All ATC / IC - 30 Days,10.68,2020-07-15 0:00:00,0
39,23844842610240149,Sample,04_Remarketing_Content_ATC/IC_4.10.2020 [RT],0,0,23844842610380149,23844842610290149,,58.461538,[Content] All ATC / IC - 30 Days,2.28,2020-07-15 0:00:00,0
155,23844842610240149,Sample,04_Remarketing_Content_ATC/IC_4.10.2020 [RT],0,0,23844842610380149,23844842610260149,,58.451613,[Content] All ATC / IC - 30 Days,9.06,2020-07-15 0:00:00,5.5
1947,23845216371230149,Sample,02_Prospecting_CBO_BidCaps_OGCreative_6.9.2020 [PROS],0.667694,13,23845216371240149,23845443163660149,3.904615,26.070878,AUD=10% PUR + PUR Value LLA_CONV=purchase_BC$500,50.76,2020-07-14 0:00:00,0
954,23844961421560149,Sample,04_Remarketing_Content_Visitors_4.30.2020  [RT],2.515723,24,23844961421660149,23844961421640149,1.240417,31.205451,[Content] All Visitors Sample 30 days - Optmize=PUR,29.77,2020-07-14 0:00:00,0
999,23845349878720149,Sample,02_Prospecting_CBO_BidCaps_CH_6.29.20 [PROS],0.700701,7,23845349878990149,23845443141450149,3.831429,26.846847,AUD=product+Organic/Natural_CONV=purchase_BC$500,26.82,2020-07-14 0:00:00,0
405,23844758987700149,Sample,04_Remarketing_BOFU_3.31.2020 [RT],2.962963,12,23845394274510149,23845443237380149,3.481667,103.160494,Top10%TOS+Lead+ATC+IC 3 Days - Optimize = Link Clicks - 7.6.20,41.78,2020-07-14 0:00:00,0
2563,23845216371230149,Sample,02_Prospecting_CBO_BidCaps_OGCreative_6.9.2020 [PROS],0.741319,19,23845216371220149,23845443163680149,3.78,28.021849,AUD=product+Organic/Natural_CONV=purchase_BC$500,71.82,2020-07-14 0:00:00,0
3305,23845216371230149,Sample,02_Prospecting_CBO_BidCaps_OGCreative_6.9.2020 [PROS],0.907716,30,23845216371220149,23845443163690149,2.443667,22.181543,AUD=product+Organic/Natural_CONV=purchase_BC$500,73.31,2020-07-14 0:00:00,0
1281,23845216371230149,Sample,02_Prospecting_CBO_BidCaps_OGCreative_6.9.2020 [PROS],0.858704,11,23845216371240149,23845443163670149,3.884545,33.356753,AUD=10% PUR + PUR Value LLA_CONV=purchase_BC$500,42.73,2020-07-14 0:00:00,0
16246,23845030153230149,Sample,02_Prospecting_CostCaps$500_5.12.2020 [PROS],1.040256,169,23845059400960149,23845443198930149,2.247396,23.378678,AUD=product_CONV=purchase_CC$550,379.81,2020-07-14 0:00:00,0
553,23845349878720149,Sample,02_Prospecting_CBO_BidCaps_CH_6.29.20 [PROS],0.904159,5,23845349878760149,23845443141480149,2.928,26.473779,AUD=10% PUR + PUR Value LLA_CONV=purchase_BC$500,14.64,2020-07-14 0:00:00,9.6
307,23844758987700149,Sample,04_Remarketing_BOFU_3.31.2020 [RT],2.28013,7,23845394274510149,23845443237370149,3.555714,81.074919,Top10%TOS+Lead+ATC+IC 3 Days - Optimize = Link Clicks - 7.6.20,24.89,2020-07-14 0:00:00,0
4878,23844754010350149,Sample,04_Remarketing_MOFU_3.31.2020 [RT],1.558016,76,23845394307790149,23845443253310149,2.753553,42.900779,FB/IG Engagers + 75% View Views - 30 Days - Optimize = PUR - ConvWind= 7 Day Click - 7.6.20,209.27,2020-07-14 0:00:00,2
852,23845349878720149,Sample,02_Prospecting_CBO_BidCaps_CH_6.29.20 [PROS],0.117371,1,23845349878990149,23845443141460149,16.6,19.483568,AUD=product+Organic/Natural_CONV=purchase_BC$500,16.6,2020-07-14 0:00:00,0
476,23845349878720149,Sample,02_Prospecting_CBO_BidCaps_CH_6.29.20 [PROS],1.05042,5,23845349878760149,23845443141470149,2.942,30.903361,AUD=10% PUR + PUR Value LLA_CONV=purchase_BC$500,14.71,2020-07-14 0:00:00,0
578,23845030153230149,Sample,02_Prospecting_CostCaps$500_5.12.2020 [PROS],0.17301,1,23845030153310149,23845443198950149,15.86,27.439446,AUD=product_CONV=purchase_CC$500,15.86,2020-07-14 0:00:00,0
1372,23844842610240149,Sample,04_Remarketing_Content_ATC/IC_4.10.2020 [RT],0.801749,11,23844842610380149,23844842610250149,10.96,87.87172,[Content] All ATC / IC - 30 Days,120.56,2020-07-14 0:00:00,0
175,23844842610240149,Sample,04_Remarketing_Content_ATC/IC_4.10.2020 [RT],0.571429,1,23844842610380149,23844842610360149,10.6,60.571429,[Content] All ATC / IC - 30 Days,10.6,2020-07-14 0:00:00,0
73,23844842610240149,Sample,04_Remarketing_Content_ATC/IC_4.10.2020 [RT],0,0,23844842610380149,23844842610260149,,44.383562,[Content] All ATC / IC - 30 Days,3.24,2020-07-14 0:00:00,0
79,23844842610240149,Sample,04_Remarketing_Content_ATC/IC_4.10.2020 [RT],0,0,23844842610380149,23844842610300149,,75.696203,[Content] All ATC / IC - 30 Days,5.98,2020-07-14 0:00:00,0
19,23844842610240149,Sample,04_Remarketing_Content_ATC/IC_4.10.2020 [RT],0,0,23844842610380149,23844842610290149,,102.105263,[Content] All ATC / IC - 30 Days,1.94,2020-07-14 0:00:00,0
93,23844842610240149,Sample,04_Remarketing_Content_ATC/IC_4.10.2020 [RT],3.225806,3,23844842610380149,23844842610320149,3.95,127.419355,[Content] All ATC / IC - 30 Days,11.85,2020-07-14 0:00:00,0
816,23845030153230149,Sample,02_Prospecting_CostCaps$500_5.12.2020 [PROS],2.205882,18,23845030153310149,23845443198960149,1.430556,31.556373,AUD=product_CONV=purchase_CC$500,25.75,2020-07-14 0:00:00,0
20471,23845030153230149,Sample,02_Prospecting_CostCaps$500_5.12.2020 [PROS],1.499682,307,23845059400960149,23845443198940149,1.80886,27.127155,AUD=product_CONV=purchase_CC$550,555.32,2020-07-14 0:00:00,0
386,23844961421560149,Sample,04_Remarketing_Content_Visitors_4.30.2020  [RT],2.331606,9,23844961421660149,23844961421500149,1.572222,36.658031,[Content] All Visitors Sample 30 days - Optmize=PUR,14.15,2020-07-14 0:00:00,0.4
284,23844961421560149,Sample,04_Remarketing_Content_Visitors_4.30.2020  [RT],1.056338,3,23844961421660149,23844961421490149,2.936667,31.021127,[Content] All Visitors Sample 30 days - Optmize=PUR,8.81,2020-07-14 0:00:00,0
224,23844961421560149,Sample,04_Remarketing_Content_Visitors_4.30.2020  [RT],3.125,7,23844961421660149,23844961421510149,0.93,29.0625,[Content] All Visitors Sample 30 days - Optmize=PUR,6.51,2020-07-14 0:00:00,0
4956,23844754010350149,Sample,04_Remarketing_MOFU_3.31.2020 [RT],1.65456,82,23845394307790149,23845443253320149,3.084146,51.029056,FB/IG Engagers + 75% View Views - 30 Days - Optimize = PUR - ConvWind= 7 Day Click - 7.6.20,252.9,2020-07-14 0:00:00,0
4407,23844754010350149,Sample,04_Remarketing_MOFU_3.31.2020 [RT],1.248015,55,23845394307790149,23845443253310149,3.404545,42.489222,FB/IG Engagers + 75% View Views - 30 Days - Optimize = PUR - ConvWind= 7 Day Click - 7.6.20,187.25,2020-07-13 0:00:00,0
3006,23845030153230149,Sample,02_Prospecting_CostCaps$500_5.12.2020 [PROS],0.698603,21,23845059400960149,23845394200370149,2.014286,14.071856,AUD=product_CONV=purchase_CC$550,42.3,2020-07-13 0:00:00,6
19723,23845030153230149,Sample,02_Prospecting_CostCaps$500_5.12.2020 [PROS],0.669269,132,23845059400960149,23845443198930149,3.325152,22.254221,AUD=product_CONV=purchase_CC$550,438.92,2020-07-13 0:00:00,0
1894,23845030153230149,Sample,02_Prospecting_CostCaps$500_5.12.2020 [PROS],1.055966,20,23845059400960149,23845394200360149,1.8075,19.086589,AUD=product_CONV=purchase_CC$550,36.15,2020-07-13 0:00:00,0.5
99,23845349878720149,Sample,02_Prospecting_CBO_BidCaps_CH_6.29.20 [PROS],1.010101,1,23845349878760149,23845349896140149,2.72,27.474747,AUD=10% PUR + PUR Value LLA_CONV=purchase_BC$500,2.72,2020-07-13 0:00:00,0
